Code postaux;Academie;Departement;Commune;Denomination principale;Patronyme;Secteur;Nombre total de classes;Nombre total d'eleves;Nombre d'eleves en pre-elementaire hors ULIS;Nombre d'eleves en elementaire hors ULIS;Nombre d'eleves en ULIS;Nombre d'eleves en CP hors ULIS;Nombre d'eleves en CE1 hors ULIS;Nombre d'eleves en CE2 hors ULIS;Nombre d'eleves en CM1 hors ULIS;Nombre d'eleves en CM2 hors ULIS;tri
26110;GRENOBLE;DROME;NYONS;ECOLE ELEMENTAIRE PUBLIQUE;SAUVE;PUBLIC;7;137;0;130;7;23;35;22;24;26;GRENOBLE-DROME-NYONS-26110
26110;GRENOBLE;DROME;NYONS;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;3;67;21;46;0;5;6;12;15;8;GRENOBLE-DROME-NYONS-26110
26190;GRENOBLE;DROME;ORIOL-EN-ROYANS;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;2;26;0;26;0;6;5;2;8;5;GRENOBLE-DROME-ORIOL-EN-ROYANS-26190
26120;GRENOBLE;DROME;OURCHES;ECOLE PRIMAIRE PUBLIQUE;ECOLE PRIMAIRE;PUBLIC;1;18;10;8;0;8;0;0;0;0;GRENOBLE-DROME-OURCHES-26120
26750;GRENOBLE;DROME;PARNANS;LA JOYEUSE ECOLE;LA JOYEUSE ECOLE;PUBLIC;2;36;9;27;0;6;2;9;7;3;GRENOBLE-DROME-PARNANS-26750
26380;GRENOBLE;DROME;PEYRINS;ECOLE MATERNELLE PUBLIQUE;GERMAINE CHESNEAU;PUBLIC;4;92;92;0;0;0;0;0;0;0;GRENOBLE-DROME-PEYRINS-26380
26380;GRENOBLE;DROME;PEYRINS;ECOLE ELEMENTAIRE PUBLIQUE;GERMAINE CHESNEAU;PUBLIC;9;176;0;164;12;33;28;29;33;41;GRENOBLE-DROME-PEYRINS-26380
26120;GRENOBLE;DROME;PEYRUS;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;2;45;0;45;0;0;0;12;15;18;GRENOBLE-DROME-PEYRUS-26120
26400;GRENOBLE;DROME;PIEGROS-LA-CLASTRE;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;3;58;8;50;0;21;18;11;0;0;GRENOBLE-DROME-PIEGROS-LA-CLASTRE-26400
26700;GRENOBLE;DROME;PIERRELATTE;ECOLE ELEMENTAIRE PUBLIQUE;LE CLAUX;PUBLIC;10;204;0;188;16;37;40;27;42;42;GRENOBLE-DROME-PIERRELATTE-26700
26700;GRENOBLE;DROME;PIERRELATTE;ECOLE ELEMENTAIRE PUBLIQUE;FERME BAUMET;PUBLIC;9;218;0;218;0;30;44;52;46;46;GRENOBLE-DROME-PIERRELATTE-26700
26700;GRENOBLE;DROME;PIERRELATTE;ECOLE PRIMAIRE PRIVEE;SAINT MICHEL;PRIVE;14;377;115;262;0;48;45;57;58;54;GRENOBLE-DROME-PIERRELATTE-26700
26700;GRENOBLE;DROME;PIERRELATTE;ECOLE PRIMAIRE CH. L. DAUDEL;CHARLES LOUIS DAUDEL;PUBLIC;8;191;75;116;0;26;32;19;18;21;GRENOBLE-DROME-PIERRELATTE-26700
26700;GRENOBLE;DROME;PIERRELATTE;ECOLE MATERNELLE PUBLIQUE;LE ROCHER;PUBLIC;7;102;102;0;0;0;0;0;0;0;GRENOBLE-DROME-PIERRELATTE-26700
26700;GRENOBLE;DROME;PIERRELATTE;ECOLE MATERNELLE PUBLIQUE;LE CLAUX;PUBLIC;4;108;108;0;0;0;0;0;0;0;GRENOBLE-DROME-PIERRELATTE-26700
26700;GRENOBLE;DROME;PIERRELATTE;ECOLE MATERNELLE PUBLIQUE;FERME BAUMET;PUBLIC;5;116;116;0;0;0;0;0;0;0;GRENOBLE-DROME-PIERRELATTE-26700
26700;GRENOBLE;DROME;PIERRELATTE;ECOLE MATERNELLE PUBLIQUE;LA ROSERAIE;PUBLIC;3;48;48;0;0;0;0;0;0;0;GRENOBLE-DROME-PIERRELATTE-26700
26700;GRENOBLE;DROME;PIERRELATTE;ECOLE ELEMENTAIRE PUBLIQUE;LE ROCHER;PUBLIC;18;264;0;264;0;49;45;53;58;59;GRENOBLE-DROME-PIERRELATTE-26700
26400;GRENOBLE;DROME;PLAN-DE-BAIX;ECOLE PRIMAIRE;;PUBLIC;1;7;4;3;0;0;0;2;1;0;GRENOBLE-DROME-PLAN-DE-BAIX-26400
26240;GRENOBLE;DROME;PONSAS;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;3;47;15;32;0;6;2;8;6;10;GRENOBLE-DROME-PONSAS-26240
26160;GRENOBLE;DROME;PONT-DE-BARRET;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;3;65;51;14;0;14;0;0;0;0;GRENOBLE-DROME-PONT-DE-BARRET-26160
26600;GRENOBLE;DROME;PONT-DE-L'ISERE;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;11;243;0;243;0;38;42;45;58;60;GRENOBLE-DROME-PONT-DE-L'ISERE-26600
26600;GRENOBLE;DROME;PONT-DE-L'ISERE;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;5;120;120;0;0;0;0;0;0;0;GRENOBLE-DROME-PONT-DE-L'ISERE-26600
26160;GRENOBLE;DROME;PORTES-EN-VALDAINE;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;1;23;23;0;0;0;0;0;0;0;GRENOBLE-DROME-PORTES-EN-VALDAINE-26160
26800;GRENOBLE;DROME;PORTES-LES-VALENCE;ECOLE MATERNELLE PUBLIQUE;JEAN MOULIN;PUBLIC;4;88;88;0;0;0;0;0;0;0;GRENOBLE-DROME-PORTES-LES-VALENCE-26800
26800;GRENOBLE;DROME;PORTES-LES-VALENCE;ECOLE ELEMENTAIRE PUBLIQUE;JOLIOT CURIE;PUBLIC;11;244;0;237;7;44;41;56;46;50;GRENOBLE-DROME-PORTES-LES-VALENCE-26800
26800;GRENOBLE;DROME;PORTES-LES-VALENCE;ECOLE MATERNELLE PUBLIQUE;LOUIS PASTEUR;PUBLIC;2;44;44;0;0;0;0;0;0;0;GRENOBLE-DROME-PORTES-LES-VALENCE-26800
26800;GRENOBLE;DROME;PORTES-LES-VALENCE;ECOLE ELEMENTAIRE PUBLIQUE;FERNAND LEGER;PUBLIC;6;139;0;139;0;25;25;35;19;35;GRENOBLE-DROME-PORTES-LES-VALENCE-26800
26800;GRENOBLE;DROME;PORTES-LES-VALENCE;ECOLE ELEMENTAIRE PUBLIQUE;VOLTAIRE;PUBLIC;11;232;0;224;8;38;41;45;49;51;GRENOBLE-DROME-PORTES-LES-VALENCE-26800
26800;GRENOBLE;DROME;PORTES-LES-VALENCE;ECOLE MATERNELLE PUBLIQUE;ANATOLE FRANCE;PUBLIC;3;67;67;0;0;0;0;0;0;0;GRENOBLE-DROME-PORTES-LES-VALENCE-26800
26800;GRENOBLE;DROME;PORTES-LES-VALENCE;ECOLE MATERNELLE PUBLIQUE;VOLTAIRE;PUBLIC;5;107;107;0;0;0;0;0;0;0;GRENOBLE-DROME-PORTES-LES-VALENCE-26800
26450;GRENOBLE;DROME;PUY-SAINT-MARTIN;ECOLE ELEMENTAIRE PUBLIQUE;VIOLETTE ET ANDRE MORIN;PUBLIC;2;38;30;8;0;8;0;0;0;0;GRENOBLE-DROME-PUY-SAINT-MARTIN-26450
26160;GRENOBLE;DROME;PUYGIRON;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;2;36;16;20;0;5;0;10;2;3;GRENOBLE-DROME-PUYGIRON-26160
26330;GRENOBLE;DROME;RATIERES;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;1;15;11;4;0;2;2;0;0;0;GRENOBLE-DROME-RATIERES-26330
26230;GRENOBLE;DROME;REAUVILLE;ECOLE ELEMENTAIRE PUBLIQUE;EPPU;PUBLIC;2;33;7;26;0;4;7;6;5;4;GRENOBLE-DROME-REAUVILLE-26230
26310;GRENOBLE;DROME;RECOUBEAU-JANSAC;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;1;20;6;14;0;9;5;0;0;0;GRENOBLE-DROME-RECOUBEAU-JANSAC-26310
26510;GRENOBLE;DROME;REMUZAT;ECOLE PRIMAIRE PUBLIQUE;ECOLE ELEMENTAIRE;PUBLIC;1;14;0;14;0;5;9;0;0;0;GRENOBLE-DROME-REMUZAT-26510
26770;GRENOBLE;DROME;ROCHE-SAINT-SECRET-BECONNE;ECOLE ELEMENTAIRE PUBLIQUE;ECOLE ELEMENTAIRE;PUBLIC;2;33;5;28;0;7;4;5;6;6;GRENOBLE-DROME-ROCHE-SAINT-SECRET-BECONNE-26770
26160;GRENOBLE;DROME;ROCHEFORT-EN-VALDAINE;ECOLE ELEMENTAIRE PUBLIQUE;GABRIEL GIFFON;PUBLIC;2;40;10;30;0;11;12;7;0;0;GRENOBLE-DROME-ROCHEFORT-EN-VALDAINE-26160
26300;GRENOBLE;DROME;ROCHEFORT-SAMSON;ECOLE MATERNELLE PUBLIQUE;SAINT MAMANS;PUBLIC;2;35;35;0;0;0;0;0;0;0;GRENOBLE-DROME-ROCHEFORT-SAMSON-26300
26300;GRENOBLE;DROME;ROCHEFORT-SAMSON;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;3;64;0;64;0;16;8;12;17;11;GRENOBLE-DROME-ROCHEFORT-SAMSON-26300
26790;GRENOBLE;DROME;ROCHEGUDE;ECOLE ELEMENTAIRE PUBLIQUE;SIMONE VEIL;PUBLIC;6;137;45;92;0;20;14;19;17;22;GRENOBLE-DROME-ROCHEGUDE-26790
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE ELEMENTAIRE PUBLIQUE;ECOLE LUCIE ET RAYMOND AUBRAC;PUBLIC;7;156;0;156;0;31;26;33;30;36;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE ELEMENTAIRE PUBLIQUE;LES ARNAUDS;PUBLIC;7;103;0;95;8;21;19;20;21;14;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE MATERNELLE PUBLIQUE;JULES VERNE;PUBLIC;5;79;79;0;0;0;0;0;0;0;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE MATERNELLE PUBLIQUE;JULES NADI;PUBLIC;5;102;102;0;0;0;0;0;0;0;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE MATERNELLE PUBLIQUE;LA MARTINETTE;PUBLIC;5;106;106;0;0;0;0;0;0;0;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE MATERNELLE PUBLIQUE;MONTCHOREL-REPUBLIQUE;PUBLIC;4;66;66;0;0;0;0;0;0;0;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE PRIMAIRE PRIVEE;SAINT YVES;PRIVE;7;171;66;105;0;24;18;6;30;27;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE MATERNELLE PUBLIQUE;SIMONE VEIL;PUBLIC;4;99;99;0;0;0;0;0;0;0;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE ELEMENTAIRE PUBLIQUE;JEAN ROSTAND;PUBLIC;10;253;0;253;0;49;48;58;49;49;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE ELEMENTAIRE PUBLIQUE;LA PIERROTTE;PUBLIC;9;161;0;150;11;22;29;33;24;42;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE MATERNELLE PUBLIQUE;LES ORS;PUBLIC;2;56;56;0;0;0;0;0;0;0;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE ELEMENTAIRE PUBLIQUE;PAUL LANGEVIN;PUBLIC;9;130;0;130;0;25;19;27;29;30;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE ELEMENTAIRE PUBLIQUE;SAINT EXUPERY;PUBLIC;9;132;0;132;0;27;29;16;34;26;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE MATERNELLE PUBLIQUE;JULES FERRY;PUBLIC;3;67;67;0;0;0;0;0;0;0;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE MATERNELLE PUBLIQUE;SAINT EXUPERY;PUBLIC;5;86;86;0;0;0;0;0;0;0;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE ELEMENTAIRE PUBLIQUE;SAINT JUST;PUBLIC;14;241;94;147;0;30;31;25;31;30;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE ELEMENTAIRE PUBLIQUE;JACQUEMART;PUBLIC;8;130;0;130;0;21;25;30;25;29;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE MATERNELLE PUBLIQUE;LES RECOLLETS;PUBLIC;4;97;97;0;0;0;0;0;0;0;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE ELEMENTAIRE PUBLIQUE;JEAN MONIN;PUBLIC;9;184;0;176;8;38;37;32;28;41;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26100;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE PRIMAIRE PUBLIQUE;LES BALMES;PUBLIC;2;36;5;31;0;4;5;10;6;6;GRENOBLE-DROME-ROMANS-SUR-ISERE-26100
26107;GRENOBLE;DROME;ROMANS-SUR-ISERE;ECOLE PRIMAIRE PRIVEE;NOTRE DAME DES CHAMPS;PRIVE;11;245;75;164;6;26;34;29;38;37;GRENOBLE-DROME-ROMANS-SUR-ISERE-26107
26230;GRENOBLE;DROME;ROUSSAS;ECOLE PRIMAIRE PUBLIQUE;VALROUSSE;PUBLIC;5;129;53;76;0;19;14;12;18;13;GRENOBLE-DROME-ROUSSAS-26230
26450;GRENOBLE;DROME;ROYNAC;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;2;46;0;46;0;0;7;15;12;12;GRENOBLE-DROME-ROYNAC-26450
26510;GRENOBLE;DROME;SAHUNE;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;1;16;16;0;0;0;0;0;0;0;GRENOBLE-DROME-SAHUNE-26510
26510;GRENOBLE;DROME;SAHUNE;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;1;13;0;13;0;0;0;0;7;6;GRENOBLE-DROME-SAHUNE-26510
26340;GRENOBLE;DROME;SAILLANS;ECOLE MATERNELLE PUBLIQUE;ECOLE DIANE LOMETTO;PUBLIC;3;51;51;0;0;0;0;0;0;0;GRENOBLE-DROME-SAILLANS-26340
26340;GRENOBLE;DROME;SAILLANS;ECOLE ELEMENTAIRE DIANE LOMETT;ECOLE DIANE LOMETTO;PUBLIC;4;96;0;96;0;19;10;26;15;26;GRENOBLE-DROME-SAILLANS-26340
26420;GRENOBLE;DROME;SAINT-AGNAN-EN-VERCORS;ECOLE ELEMENTAIRE PUBLIQUE;ROSE JARRAND;PUBLIC;2;23;11;12;0;4;2;2;2;2;GRENOBLE-DROME-SAINT-AGNAN-EN-VERCORS-26420
26170;GRENOBLE;DROME;SAINT-AUBAN-SUR-L'OUVEZE;ECOLE ELEMENTAIRE PUBLIQUE;D'ALBERT DE RIONS;PUBLIC;1;17;9;8;0;1;3;1;2;1;GRENOBLE-DROME-SAINT-AUBAN-SUR-L'OUVEZE-26170
26330;GRENOBLE;DROME;SAINT-AVIT;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;1;16;0;16;0;0;3;1;5;7;GRENOBLE-DROME-SAINT-AVIT-26330
26260;GRENOBLE;DROME;SAINT-BARDOUX;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;2;42;7;35;0;6;6;4;8;11;GRENOBLE-DROME-SAINT-BARDOUX-26260
26240;GRENOBLE;DROME;SAINT-BARTHELEMY-DE-VALS;ECOLE ELEMENTAIRE PUBLIQUE;JACQUES PREVERT;PUBLIC;6;108;16;83;9;12;15;16;23;17;GRENOBLE-DROME-SAINT-BARTHELEMY-DE-VALS-26240
26240;GRENOBLE;DROME;SAINT-BARTHELEMY-DE-VALS;ECOLE PRIMAIRE PRIVEE;SAINTE MARIE;PRIVE;3;72;27;45;0;10;7;4;8;16;GRENOBLE-DROME-SAINT-BARTHELEMY-DE-VALS-26240
26240;GRENOBLE;DROME;SAINT-BARTHELEMY-DE-VALS;ECOLE MATERNELLE PUBLIQUE;PABLO PICASSO;PUBLIC;2;49;49;0;0;0;0;0;0;0;GRENOBLE-DROME-SAINT-BARTHELEMY-DE-VALS-26240
26350;GRENOBLE;DROME;SAINT-CHRISTOPHE-ET-LE-LARIS;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;2;30;0;30;0;0;0;11;8;11;GRENOBLE-DROME-SAINT-CHRISTOPHE-ET-LE-LARIS-26350
26260;GRENOBLE;DROME;SAINT-DONAT-SUR-L'HERBASSE;ECOLE PRIMAIRE PRIVEE;SAINT-PIERRE ET SAINT-PAUL-LE;PRIVE;6;144;44;100;0;12;18;21;23;26;GRENOBLE-DROME-SAINT-DONAT-SUR-L'HERBASSE-26260
26260;GRENOBLE;DROME;SAINT-DONAT-SUR-L'HERBASSE;ECOLE ELEMENTAIRE PUBLIQUE;LOUIS ARAGON;PUBLIC;11;227;0;216;11;34;55;29;44;54;GRENOBLE-DROME-SAINT-DONAT-SUR-L'HERBASSE-26260
26260;GRENOBLE;DROME;SAINT-DONAT-SUR-L'HERBASSE;ECOLE MATERNELLE PUBLIQUE;ELSA TRIOLET;PUBLIC;5;112;112;0;0;0;0;0;0;0;GRENOBLE-DROME-SAINT-DONAT-SUR-L'HERBASSE-26260
26110;GRENOBLE;DROME;SAINT-FERREOL-TRENTE-PAS;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;2;36;0;36;0;2;5;8;9;12;GRENOBLE-DROME-SAINT-FERREOL-TRENTE-PAS-26110
26160;GRENOBLE;DROME;SAINT-GERVAIS-SUR-ROUBION;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;5;108;57;51;0;23;19;9;0;0;GRENOBLE-DROME-SAINT-GERVAIS-SUR-ROUBION-26160
26190;GRENOBLE;DROME;SAINT-JEAN-EN-ROYANS;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;5;105;105;0;0;0;0;0;0;0;GRENOBLE-DROME-SAINT-JEAN-EN-ROYANS-26190
26190;GRENOBLE;DROME;SAINT-JEAN-EN-ROYANS;ECOLE PRIMAIRE PRIVEE;JEANNE D'ARC;PRIVE;5;92;26;61;5;6;13;15;14;13;GRENOBLE-DROME-SAINT-JEAN-EN-ROYANS-26190
26190;GRENOBLE;DROME;SAINT-JEAN-EN-ROYANS;ECOLE ELEMENTAIRE PUBLIQUE;LOUIS PASTEUR;PUBLIC;6;134;0;134;0;30;33;24;26;21;GRENOBLE-DROME-SAINT-JEAN-EN-ROYANS-26190
26150;GRENOBLE;DROME;SAINT-JULIEN-EN-QUINT;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;1;14;2;12;0;2;4;3;1;2;GRENOBLE-DROME-SAINT-JULIEN-EN-QUINT-26150
26420;GRENOBLE;DROME;SAINT-JULIEN-EN-VERCORS;ECOLE MATERNELLE PUBLIQUE;;PUBLIC;1;25;25;0;0;0;0;0;0;0;GRENOBLE-DROME-SAINT-JULIEN-EN-VERCORS-26420
26190;GRENOBLE;DROME;SAINT-LAURENT-EN-ROYANS;ECOLE ELEMENTAIRE PUBLIQUE;PAUL JACQUES BONZON;PUBLIC;2;41;0;41;0;6;11;6;13;5;GRENOBLE-DROME-SAINT-LAURENT-EN-ROYANS-26190
26190;GRENOBLE;DROME;SAINT-LAURENT-EN-ROYANS;ECOLE MATERNELLE PUBLIQUE;LES GRANDS ARBRES;PUBLIC;2;40;40;0;0;0;0;0;0;0;GRENOBLE-DROME-SAINT-LAURENT-EN-ROYANS-26190
26740;GRENOBLE;DROME;SAINT-MARCEL-LES-SAUZET;ECOLE ELEMENTAIRE PUBLIQUE;ROBERT GOULET;PUBLIC;5;120;44;76;0;13;15;13;18;17;GRENOBLE-DROME-SAINT-MARCEL-LES-SAUZET-26740
26320;GRENOBLE;DROME;SAINT-MARCEL-LES-VALENCE;ECOLE ELEMENTAIRE PUBLIQUE;JEAN LOUIS BOUVIER;PUBLIC;7;152;0;152;0;34;32;28;28;30;GRENOBLE-DROME-SAINT-MARCEL-LES-VALENCE-26320
26320;GRENOBLE;DROME;SAINT-MARCEL-LES-VALENCE;ECOLE MATERNELLE PUBLIQUE;JEAN LOUIS BOUVIER;PUBLIC;4;94;94;0;0;0;0;0;0;0;GRENOBLE-DROME-SAINT-MARCEL-LES-VALENCE-26320
26320;GRENOBLE;DROME;SAINT-MARCEL-LES-VALENCE;ECOLE ELEMENTAIRE PUBLIQUE;ANDRE BLANC;PUBLIC;12;235;0;228;7;46;36;53;54;39;GRENOBLE-DROME-SAINT-MARCEL-LES-VALENCE-26320
26320;GRENOBLE;DROME;SAINT-MARCEL-LES-VALENCE;ECOLE MATERNELLE PUBLIQUE;ANDRE BLANC;PUBLIC;5;122;122;0;0;0;0;0;0;0;GRENOBLE-DROME-SAINT-MARCEL-LES-VALENCE-26320
26330;GRENOBLE;DROME;SAINT-MARTIN-D'AOUT;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;2;36;20;16;0;0;0;0;12;4;GRENOBLE-DROME-SAINT-MARTIN-D'AOUT-26330
26420;GRENOBLE;DROME;SAINT-MARTIN-EN-VERCORS;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;2;41;0;41;0;4;10;7;6;14;GRENOBLE-DROME-SAINT-MARTIN-EN-VERCORS-26420
26110;GRENOBLE;DROME;SAINT-MAURICE-SUR-EYGUES;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;3;60;15;45;0;11;8;7;10;9;GRENOBLE-DROME-SAINT-MAURICE-SUR-EYGUES-26110
26750;GRENOBLE;DROME;SAINT-MICHEL-SUR-SAVASSE;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;3;68;0;68;0;7;13;19;12;17;GRENOBLE-DROME-SAINT-MICHEL-SUR-SAVASSE-26750
26190;GRENOBLE;DROME;SAINT-NAZAIRE-EN-ROYANS;ECOLE ELEMENTAIRE PUBLIQUE;RIF ROUGE;PUBLIC;3;69;27;42;0;15;6;9;6;6;GRENOBLE-DROME-SAINT-NAZAIRE-EN-ROYANS-26190
26340;GRENOBLE;DROME;SAINT-NAZAIRE-LE-DESERT;ECOLE PRIMAIRE PUBLIQUE;;PUBLIC;1;15;1;14;0;1;4;2;3;4;GRENOBLE-DROME-SAINT-NAZAIRE-LE-DESERT-26340
26770;GRENOBLE;DROME;SAINT-PANTALEON-LES-VIGNES;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;2;39;13;26;0;7;1;5;8;5;GRENOBLE-DROME-SAINT-PANTALEON-LES-VIGNES-26770
26750;GRENOBLE;DROME;SAINT-PAUL-LES-ROMANS;ECOLE ELEMENTAIRE PUBLIQUE;GUY ODEYER;PUBLIC;6;124;0;124;0;21;27;25;22;29;GRENOBLE-DROME-SAINT-PAUL-LES-ROMANS-26750
26750;GRENOBLE;DROME;SAINT-PAUL-LES-ROMANS;ECOLE MATERNELLE PUBLIQUE;GUY ODEYER;PUBLIC;3;73;73;0;0;0;0;0;0;0;GRENOBLE-DROME-SAINT-PAUL-LES-ROMANS-26750
26130;GRENOBLE;DROME;SAINT-PAUL-TROIS-CHATEAUX;ECOLE ELEMENTAIRE PUBLIQUE;LE PIALON;PUBLIC;8;199;0;199;0;32;45;44;37;41;GRENOBLE-DROME-SAINT-PAUL-TROIS-CHATEAUX-26130
26130;GRENOBLE;DROME;SAINT-PAUL-TROIS-CHATEAUX;ECOLE PRIMAIRE PRIVEE;NOTRE DAME;PRIVE;6;155;51;104;0;22;17;25;19;21;GRENOBLE-DROME-SAINT-PAUL-TROIS-CHATEAUX-26130
26130;GRENOBLE;DROME;SAINT-PAUL-TROIS-CHATEAUX;ECOLE MATERNELLE PUBLIQUE;GERMAINE GONY;PUBLIC;3;69;69;0;0;0;0;0;0;0;GRENOBLE-DROME-SAINT-PAUL-TROIS-CHATEAUX-26130
26130;GRENOBLE;DROME;SAINT-PAUL-TROIS-CHATEAUX;ECOLE ELEMENTAIRE PUBLIQUE;LE RESSEGUIN;PUBLIC;7;181;0;181;0;29;26;38;40;48;GRENOBLE-DROME-SAINT-PAUL-TROIS-CHATEAUX-26130
26130;GRENOBLE;DROME;SAINT-PAUL-TROIS-CHATEAUX;ECOLE MATERNELLE PUBLIQUE;SERRE BLANC;PUBLIC;4;95;95;0;0;0;0;0;0;0;GRENOBLE-DROME-SAINT-PAUL-TROIS-CHATEAUX-26130
26130;GRENOBLE;DROME;SAINT-PAUL-TROIS-CHATEAUX;ECOLE MATERNELLE PUBLIQUE;RESSEGUIN;PUBLIC;4;105;105;0;0;0;0;0;0;0;GRENOBLE-DROME-SAINT-PAUL-TROIS-CHATEAUX-26130
26130;GRENOBLE;DROME;SAINT-PAUL-TROIS-CHATEAUX;ECOLE ELEMENTAIRE PUBLIQUE;PLEIN SOLEIL;PUBLIC;7;187;0;187;0;42;30;33;46;36;GRENOBLE-DROME-SAINT-PAUL-TROIS-CHATEAUX-26130
26140;GRENOBLE;DROME;SAINT-RAMBERT-D'ALBON;ECOLE PRIMAIRE PRIVEE;SAINT FRANCOIS;PRIVE;9;204;104;95;5;44;41;10;0;0;GRENOBLE-DROME-SAINT-RAMBERT-D'ALBON-26140
26140;GRENOBLE;DROME;SAINT-RAMBERT-D'ALBON;ECOLE MATERNELLE PUBLIQUE;PIERRE TURC-PASCAL;PUBLIC;11;188;188;0;0;0;0;0;0;0;GRENOBLE-DROME-SAINT-RAMBERT-D'ALBON-26140
26140;GRENOBLE;DROME;SAINT-RAMBERT-D'ALBON;ECOLE ELEMENTAIRE PUBLIQUE;FERNAND ET AUGUSTA MARTIN;PUBLIC;20;325;0;325;0;57;61;70;74;63;GRENOBLE-DROME-SAINT-RAMBERT-D'ALBON-26140
26140;GRENOBLE;DROME;SAINT-RAMBERT-D'ALBON;ECOLE ELEMENTAIRE PUBLIQUE;COINAUD;PUBLIC;7;166;60;106;0;17;22;23;24;20;GRENOBLE-DROME-SAINT-RAMBERT-D'ALBON-26140
26140;GRENOBLE;DROME;SAINT-RAMBERT-D'ALBON;ECOLE ELEMENTAIRE PRIVEE;LES GOELANDS;PRIVE;5;136;0;131;5;0;0;39;54;38;GRENOBLE-DROME-SAINT-RAMBERT-D'ALBON-26140
26130;GRENOBLE;DROME;SAINT-RESTITUT;ECOLE ELEMENTAIRE PUBLIQUE;;PUBLIC;5;107;43;64;0;16;8;22;10;8;GRENOBLE-DROME-SAINT-RESTITUT-26130
